Address,Municipality,Locality,LAT,LONG,Updated,Zip,Distance Breaks,Distance Rank ,Distance
5633 WOOD ST,Powhatan County,POWHATAN,37.50879078,-78.0448913,2019-06-04,23139,3.0 - 5.0 Mile,1709,4.41
5604 HICKORY ST,Powhatan County,POWHATAN,37.50793304,-78.04342241,2019-06-04,23139,3.0 - 5.0 Mile,1791,4.51
5590 PINE ST,Powhatan County,POWHATAN,37.50889119,-78.04307503,2019-06-04,23139,3.0 - 5.0 Mile,1774,4.49
5653 LAKESIDE LOOP,Powhatan County,POWHATAN,37.51035543,-78.0458526,2019-06-04,23139,3.0 - 5.0 Mile,1634,4.30
5660 LAKESIDE LOOP,Powhatan County,POWHATAN,37.51073192,-78.04506831,2019-06-04,23139,3.0 - 5.0 Mile,1648,4.32
1735 LAKESIDE DR,Powhatan County,POWHATAN,37.51088728,-78.04637073,2019-06-04,23139,3.0 - 5.0 Mile,1599,4.26
1722 LAKESIDE DR,Powhatan County,POWHATAN,37.5114054,-78.0451721,2019-06-04,23139,3.0 - 5.0 Mile,1623,4.29
1769 BEECH DR,Powhatan County,POWHATAN,37.51370382,-78.0451582,2019-06-04,23139,3.0 - 5.0 Mile,1559,4.21
1786 BEECH DR,Powhatan County,POWHATAN,37.5139709,-78.04385318,2019-06-04,23139,3.0 - 5.0 Mile,1600,4.26
5634 BLANTON ST,Powhatan County,POWHATAN,37.51307722,-78.04420917,2019-06-04,23139,3.0 - 5.0 Mile,1608,4.27
5635 HILL ST,Powhatan County,POWHATAN,37.51357163,-78.04429606,2019-06-04,23139,3.0 - 5.0 Mile,1596,4.25
5751 MOORE CREEK RD,Powhatan County,POWHATAN,37.51002761,-78.05190388,2019-06-04,23139,3.0 - 5.0 Mile,1457,4.05
5750 MOORE CREEK RD,Powhatan County,POWHATAN,37.51027533,-78.05303497,2019-06-04,23139,3.0 - 5.0 Mile,1397,3.99
5767 MOORE CREEK RD,Powhatan County,POWHATAN,37.50813293,-78.05265221,2019-06-04,23139,3.0 - 5.0 Mile,1482,4.10
5770 MOORE CREEK RD,Powhatan County,POWHATAN,37.50801129,-78.05457643,2019-06-04,23139,3.0 - 5.0 Mile,1426,4.02
5773 MOORE CREEK RD,Powhatan County,POWHATAN,37.50752526,-78.0529075,2019-06-04,23139,3.0 - 5.0 Mile,1492,4.11
5777 MOORE CREEK RD,Powhatan County,POWHATAN,37.50662504,-78.05343416,2019-06-04,23139,3.0 - 5.0 Mile,1507,4.13
5776 MOORE CREEK RD,Powhatan County,POWHATAN,37.50669732,-78.05551899,2019-06-04,23139,3.0 - 5.0 Mile,1452,4.04
5775 MOUNT MORIAH RD,Powhatan County,POWHATAN,37.50331959,-78.05413686,2019-06-04,23139,3.0 - 5.0 Mile,1598,4.26
5785 MOUNT MORIAH RD,Powhatan County,POWHATAN,37.50286657,-78.05553264,2019-06-04,23139,3.0 - 5.0 Mile,1571,4.22
5780 MOUNT MORIAH RD,Powhatan County,POWHATAN,37.50331183,-78.05664433,2019-06-04,23139,3.0 - 5.0 Mile,1528,4.16
5789 MOUNT MORIAH RD,Powhatan County,POWHATAN,37.50191334,-78.05529561,2019-06-04,23139,3.0 - 5.0 Mile,1613,4.28
1549 COOK RD,Powhatan County,POWHATAN,37.50226403,-78.06100966,2019-06-04,23139,3.0 - 5.0 Mile,1456,4.05
1581 COOK RD,Powhatan County,POWHATAN,37.50452556,-78.06069986,2019-06-04,23139,3.0 - 5.0 Mile,1373,3.94
1567 COOK RD,Powhatan County,POWHATAN,37.50208096,-78.06184658,2019-06-04,23139,3.0 - 5.0 Mile,1434,4.03
1565 COOK RD,Powhatan County,POWHATAN,37.50211129,-78.06230477,2019-06-04,23139,3.0 - 5.0 Mile,1410,4.01
1555 COOK RD,Powhatan County,POWHATAN,37.50333598,-78.06431989,2019-06-04,23139,3.0 - 5.0 Mile,1333,3.87
1530 COOK RD,Powhatan County,POWHATAN,37.50062093,-78.06203483,2019-06-04,23139,3.0 - 5.0 Mile,1481,4.10
1503 COOK RD,Powhatan County,POWHATAN,37.50173608,-78.06541665,2019-06-04,23139,3.0 - 5.0 Mile,1357,3.92
1517 COOK RD,Powhatan County,POWHATAN,37.50236126,-78.0679835,2019-06-04,23139,3.0 - 5.0 Mile,1292,3.80
1529 COOK RD,Powhatan County,POWHATAN,37.50432399,-78.06819692,2019-06-04,23139,3.0 - 5.0 Mile,1225,3.68
1515 COOK RD,Powhatan County,POWHATAN,37.50062812,-78.06398506,2019-06-04,23139,3.0 - 5.0 Mile,1435,4.03
5900 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49980345,-78.06559858,2019-06-04,23139,3.0 - 5.0 Mile,1415,4.02
5912 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.4999956,-78.06723316,2019-06-04,23139,3.0 - 5.0 Mile,1378,3.95
1506 BALLSVILLE RD,Powhatan County,POWHATAN,37.49967814,-78.06853815,2019-06-04,23139,3.0 - 5.0 Mile,1364,3.93
5926 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49873276,-78.06848066,2019-06-04,23139,3.0 - 5.0 Mile,1395,3.98
5920 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49891739,-78.06760595,2019-06-04,23139,3.0 - 5.0 Mile,1407,4.00
1502 BALLSVILLE RD,Powhatan County,POWHATAN,37.49904471,-78.06799551,2019-06-04,23139,3.0 - 5.0 Mile,1393,3.98
1508 BALLSVILLE RD,Powhatan County,POWHATAN,37.50015941,-78.0689578,2019-06-04,23139,3.0 - 5.0 Mile,1344,3.89
5903 OLD BUCKINGHAM RD LOT B,Powhatan County,POWHATAN,37.4990147,-78.06529757,2019-06-04,23139,3.0 - 5.0 Mile,1467,4.07
5905 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49910365,-78.06612388,2019-06-04,23139,3.0 - 5.0 Mile,1447,4.04
5909 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49906188,-78.06644766,2019-06-04,23139,3.0 - 5.0 Mile,1438,4.03
5911 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49904887,-78.06680722,2019-06-04,23139,3.0 - 5.0 Mile,1419,4.02
5913 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49890622,-78.06696083,2019-06-04,23139,3.0 - 5.0 Mile,1425,4.02
1512 BALLSVILLE RD,Powhatan County,POWHATAN,37.50104401,-78.07002224,2019-06-04,23139,3.0 - 5.0 Mile,1297,3.80
5901 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49849421,-78.0639525,2019-06-04,23139,3.0 - 5.0 Mile,1514,4.14
5860 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49894517,-78.06197269,2019-06-04,23139,3.0 - 5.0 Mile,1546,4.19
1445 GILLS RD,Powhatan County,POWHATAN,37.49746586,-78.06275419,2019-06-04,23139,3.0 - 5.0 Mile,1580,4.24
1441 GILLS RD,Powhatan County,POWHATAN,37.49724445,-78.06290826,2019-06-04,23139,3.0 - 5.0 Mile,1588,4.25
5859 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49676852,-78.06200334,2019-06-04,23139,3.0 - 5.0 Mile,1635,4.30
1439 GILLS RD,Powhatan County,POWHATAN,37.49651371,-78.06280466,2019-06-04,23139,3.0 - 5.0 Mile,1621,4.29
5830 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49735593,-78.0601396,2019-06-04,23139,3.0 - 5.0 Mile,1653,4.34
5820 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49748218,-78.05942889,2019-06-04,23139,3.0 - 5.0 Mile,1667,4.35
5823 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49623034,-78.05975975,2019-06-04,23139,3.0 - 5.0 Mile,1712,4.41
5821 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49594915,-78.05924016,2019-06-04,23139,3.0 - 5.0 Mile,1739,4.44
1405 GILLS RD,Powhatan County,POWHATAN,37.49501032,-78.06288529,2019-06-04,23139,3.0 - 5.0 Mile,1682,4.37
1388 GILLS RD,Powhatan County,POWHATAN,37.49372489,-78.06187728,2019-06-04,23139,3.0 - 5.0 Mile,1764,4.48
1375 GILLS RD,Powhatan County,POWHATAN,37.49353707,-78.06337015,2019-06-04,23139,3.0 - 5.0 Mile,1734,4.44
1371 GILLS RD,Powhatan County,POWHATAN,37.49281096,-78.06452463,2019-06-04,23139,3.0 - 5.0 Mile,1740,4.44
1369 GILLS RD,Powhatan County,POWHATAN,37.49275531,-78.06302421,2019-06-04,23139,3.0 - 5.0 Mile,1779,4.49
1378 GILLS RD,Powhatan County,POWHATAN,37.49330939,-78.06182578,2019-06-04,23139,3.0 - 5.0 Mile,1784,4.50
1366 GILLS RD,Powhatan County,POWHATAN,37.49288621,-78.06163054,2019-06-04,23139,3.0 - 5.0 Mile,1805,4.53
1360 GILLS RD,Powhatan County,POWHATAN,37.49212149,-78.06202141,2019-06-04,23139,3.0 - 5.0 Mile,1827,4.56
1343 GILLS RD,Powhatan County,POWHATAN,37.49193897,-78.06301098,2019-06-04,23139,3.0 - 5.0 Mile,1810,4.54
1344 GILLS RD,Powhatan County,POWHATAN,37.49128145,-78.06140625,2019-06-04,23139,3.0 - 5.0 Mile,1885,4.63
1333 GILLS RD,Powhatan County,POWHATAN,37.49114309,-78.06271906,2019-06-04,23139,3.0 - 5.0 Mile,1855,4.59
1340 GILLS RD,Powhatan County,POWHATAN,37.48785579,-78.05867654,2019-06-04,23139,3.0 - 5.0 Mile,2110,4.91
1331 GILLS RD,Powhatan County,POWHATAN,37.48976189,-78.06292478,2019-06-04,23139,3.0 - 5.0 Mile,1922,4.67
1327 GILLS RD,Powhatan County,POWHATAN,37.48980853,-78.06392197,2019-06-04,23139,3.0 - 5.0 Mile,1891,4.63
1325 GILLS RD,Powhatan County,POWHATAN,37.48946504,-78.06397788,2019-06-04,23139,3.0 - 5.0 Mile,1911,4.65
1323 GILLS RD,Powhatan County,POWHATAN,37.48878783,-78.06285855,2019-06-04,23139,3.0 - 5.0 Mile,1970,4.72
1330 GILLS RD,Powhatan County,POWHATAN,37.4887982,-78.06178916,2019-06-04,23139,3.0 - 5.0 Mile,1993,4.76
1326 GILLS RD,Powhatan County,POWHATAN,37.48810416,-78.06192799,2019-06-04,23139,3.0 - 5.0 Mile,2024,4.79
1319 GILLS RD,Powhatan County,POWHATAN,37.48815836,-78.06303294,2019-06-04,23139,3.0 - 5.0 Mile,1991,4.76
1304 GILLS RD,Powhatan County,POWHATAN,37.48710202,-78.0620147,2019-06-04,23139,3.0 - 5.0 Mile,2061,4.85
1300 GILLS RD,Powhatan County,POWHATAN,37.48652227,-78.06208097,2019-06-04,23139,3.0 - 5.0 Mile,2090,4.88
5763 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49396541,-78.05532462,2019-06-04,23139,3.0 - 5.0 Mile,1942,4.68
5751 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49422615,-78.05420873,2019-06-04,23139,3.0 - 5.0 Mile,1962,4.71
5754 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49709477,-78.05349075,2019-06-04,23139,3.0 - 5.0 Mile,1849,4.59
5645 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49396225,-78.04693112,2019-06-04,23139,3.0 - 5.0 Mile,2205,4.99
5694 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49550078,-78.05045351,2019-06-04,23139,3.0 - 5.0 Mile,2015,4.78
5530 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.50193988,-78.03790446,2019-06-04,23139,3.0 - 5.0 Mile,2212,5.00
5522 OLD BUCKINGHAM RD LOT A,Powhatan County,POWHATAN,37.50256858,-78.03754109,2019-06-04,23139,3.0 - 5.0 Mile,2198,4.99
5491 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.50568761,-78.0349693,2019-06-04,23139,3.0 - 5.0 Mile,2186,4.98
1606 COOK RD,Powhatan County,POWHATAN,37.50650698,-78.06015799,2019-06-04,23139,3.0 - 5.0 Mile,1331,3.87
1616 COOK RD,Powhatan County,POWHATAN,37.50702238,-78.06011902,2019-06-04,23139,3.0 - 5.0 Mile,1315,3.84
1595 COOK RD,Powhatan County,POWHATAN,37.50738499,-78.06135728,2019-06-04,23139,3.0 - 5.0 Mile,1281,3.78
1601 COOK RD,Powhatan County,POWHATAN,37.5082656,-78.06132518,2019-06-04,23139,3.0 - 5.0 Mile,1260,3.74
1628 COOK RD,Powhatan County,POWHATAN,37.50775383,-78.06041136,2019-06-04,23139,3.0 - 5.0 Mile,1291,3.80
1605 COOK RD,Powhatan County,POWHATAN,37.50881657,-78.06122309,2019-06-04,23139,3.0 - 5.0 Mile,1249,3.71
1650 COOK RD,Powhatan County,POWHATAN,37.50905645,-78.06025993,2019-06-04,23139,3.0 - 5.0 Mile,1264,3.74
1685 COOK RD,Powhatan County,POWHATAN,37.51017868,-78.06166457,2019-06-04,23139,3.0 - 5.0 Mile,1199,3.63
1695 COOK RD,Powhatan County,POWHATAN,37.51072106,-78.06117602,2019-06-04,23139,3.0 - 5.0 Mile,1195,3.63
1666 COOK RD,Powhatan County,POWHATAN,37.51015956,-78.06037033,2019-06-04,23139,3.0 - 5.0 Mile,1227,3.69
1750 COOK RD,Powhatan County,POWHATAN,37.51391109,-78.05830789,2019-06-04,23139,3.0 - 5.0 Mile,1174,3.61
1725 COOK RD,Powhatan County,POWHATAN,37.51397361,-78.0655347,2019-06-04,23139,3.0 - 5.0 Mile,960,3.30
1760 COOK RD,Powhatan County,POWHATAN,37.51466365,-78.05850123,2019-06-04,23139,3.0 - 5.0 Mile,1150,3.57
1766 COOK RD,Powhatan County,POWHATAN,37.51528444,-78.05792228,2019-06-04,23139,3.0 - 5.0 Mile,1149,3.57
1775 COOK RD,Powhatan County,POWHATAN,37.51635162,-78.05799691,2019-06-04,23139,3.0 - 5.0 Mile,1110,3.52
1772 COOK RD,Powhatan County,POWHATAN,37.51578613,-78.05613047,2019-06-04,23139,3.0 - 5.0 Mile,1192,3.63
1777 COOK RD,Powhatan County,POWHATAN,37.51686457,-78.05725855,2019-06-04,23139,3.0 - 5.0 Mile,1122,3.53
1805 NICHOLS RD,Powhatan County,POWHATAN,37.51646578,-78.05981208,2019-06-04,23139,3.0 - 5.0 Mile,1043,3.43
1802 NICHOLS RD,Powhatan County,POWHATAN,37.51626195,-78.05891434,2019-06-04,23139,3.0 - 5.0 Mile,1083,3.48
1804 NICHOLS RD,Powhatan County,POWHATAN,37.51666938,-78.05872317,2019-06-04,23139,3.0 - 5.0 Mile,1078,3.47
1811 NICHOLS RD,Powhatan County,POWHATAN,37.51795,-78.06229348,2019-06-04,23139,3.0 - 5.0 Mile,943,3.26
1806 NICHOLS RD,Powhatan County,POWHATAN,37.51711489,-78.05914306,2019-06-04,23139,3.0 - 5.0 Mile,1048,3.44
1808 NICHOLS RD,Powhatan County,POWHATAN,37.51771721,-78.05937326,2019-06-04,23139,3.0 - 5.0 Mile,1023,3.40
1810 NICHOLS RD LOT A,Powhatan County,POWHATAN,37.51702501,-78.05808284,2019-06-04,23139,3.0 - 5.0 Mile,1090,3.49
1812 NICHOLS RD,Powhatan County,POWHATAN,37.51782097,-78.05839279,2019-06-04,23139,3.0 - 5.0 Mile,1053,3.44
1820 NICHOLS RD,Powhatan County,POWHATAN,37.51838053,-78.05750838,2019-06-04,23139,3.0 - 5.0 Mile,1069,3.46
1792 COOK RD,Powhatan County,POWHATAN,37.51768191,-78.05376403,2019-06-04,23139,3.0 - 5.0 Mile,1209,3.66
1810 COOK RD,Powhatan County,POWHATAN,37.5185426,-78.05380545,2019-06-04,23139,3.0 - 5.0 Mile,1196,3.63
1855 COOK RD,Powhatan County,POWHATAN,37.52042964,-78.05517711,2019-06-04,23139,3.0 - 5.0 Mile,1095,3.50
1885 COOK RD,Powhatan County,POWHATAN,37.52168685,-78.05628442,2019-06-04,23139,3.0 - 5.0 Mile,1022,3.40
1850 COOK RD,Powhatan County,POWHATAN,37.51894552,-78.05160087,2019-06-04,23139,3.0 - 5.0 Mile,1251,3.72
1880 COOK RD,Powhatan County,POWHATAN,37.51993475,-78.05116162,2019-06-04,23139,3.0 - 5.0 Mile,1244,3.70
1888 COOK RD,Powhatan County,POWHATAN,37.52076602,-78.05133646,2019-06-04,23139,3.0 - 5.0 Mile,1213,3.67
1896 COOK RD,Powhatan County,POWHATAN,37.52147096,-78.05029841,2019-06-04,23139,3.0 - 5.0 Mile,1237,3.70
1915 COOK RD,Powhatan County,POWHATAN,37.52249635,-78.05257575,2019-06-04,23139,3.0 - 5.0 Mile,1139,3.55
1931 COOK RD,Powhatan County,POWHATAN,37.52348422,-78.05250694,2019-06-04,23139,3.0 - 5.0 Mile,1118,3.53
1935 COOK RD,Powhatan County,POWHATAN,37.52377253,-78.05300867,2019-06-04,23139,3.0 - 5.0 Mile,1093,3.49
1920 COOK RD,Powhatan County,POWHATAN,37.522991,-78.05083771,2019-06-04,23139,3.0 - 5.0 Mile,1188,3.62
1932 COOK RD,Powhatan County,POWHATAN,37.52354282,-78.05096028,2019-06-04,23139,3.0 - 5.0 Mile,1173,3.60
1956 COOK RD,Powhatan County,POWHATAN,37.52361544,-78.04934161,2019-06-04,23139,3.0 - 5.0 Mile,1220,3.68
1970 COOK RD,Powhatan County,POWHATAN,37.52476134,-78.05129463,2019-06-04,23139,3.0 - 5.0 Mile,1134,3.55
1949 COOK RD,Powhatan County,POWHATAN,37.52470769,-78.05415387,2019-06-04,23139,3.0 - 5.0 Mile,1027,3.41
1967 COOK RD,Powhatan County,POWHATAN,37.52560189,-78.05652401,2019-06-04,23139,3.0 - 5.0 Mile,944,3.26
1977 COOK RD,Powhatan County,POWHATAN,37.52545673,-78.05225593,2019-06-04,23139,3.0 - 5.0 Mile,1081,3.48
1984 COOK RD,Powhatan County,POWHATAN,37.52522703,-78.05136378,2019-06-04,23139,3.0 - 5.0 Mile,1121,3.53
1986 COOK RD,Powhatan County,POWHATAN,37.52508734,-78.05040264,2019-06-04,23139,3.0 - 5.0 Mile,1161,3.58
1988 COOK RD,Powhatan County,POWHATAN,37.5247584,-78.04863351,2019-06-04,23139,3.0 - 5.0 Mile,1223,3.68
1992 COOK RD,Powhatan County,POWHATAN,37.52599085,-78.05074787,2019-06-04,23139,3.0 - 5.0 Mile,1129,3.54
1996 COOK RD,Powhatan County,POWHATAN,37.52582232,-78.04785395,2019-06-04,23139,3.0 - 5.0 Mile,1235,3.69
2000 COOK RD,Powhatan County,POWHATAN,37.52622843,-78.04920008,2019-06-04,23139,3.0 - 5.0 Mile,1182,3.61
5711 BEAVER VIEW TRL,Powhatan County,POWHATAN,37.52651624,-78.05335198,2019-06-04,23139,3.0 - 5.0 Mile,1018,3.40
5710 BEAVER VIEW TRL,Powhatan County,POWHATAN,37.5273604,-78.05314917,2019-06-04,23139,3.0 - 5.0 Mile,1008,3.38
5716 BEAVER VIEW TRL,Powhatan County,POWHATAN,37.52830596,-78.05515748,2019-06-04,23139,3.0 - 5.0 Mile,942,3.26
2004 COOK RD,Powhatan County,POWHATAN,37.52650598,-78.0506369,2019-06-04,23139,3.0 - 5.0 Mile,1123,3.53
2006 COOK RD,Powhatan County,POWHATAN,37.52712533,-78.04968919,2019-06-04,23139,3.0 - 5.0 Mile,1151,3.57
2013 COOK RD,Powhatan County,POWHATAN,37.52815773,-78.0512761,2019-06-04,23139,3.0 - 5.0 Mile,1065,3.46
2016 COOK RD,Powhatan County,POWHATAN,37.52838631,-78.04988842,2019-06-04,23139,3.0 - 5.0 Mile,1115,3.53
5717 BEAVER VIEW TRL,Powhatan County,POWHATAN,37.52695894,-78.0568377,2019-06-04,23139,3.0 - 5.0 Mile,926,3.21
5723 BEAVER VIEW TRL,Powhatan County,POWHATAN,37.52831107,-78.05843907,2019-06-04,23139,3.0 - 5.0 Mile,879,3.09
5720 BEAVER VIEW TRL,Powhatan County,POWHATAN,37.52946857,-78.05777594,2019-06-04,23139,3.0 - 5.0 Mile,881,3.09
2045 STEM CREEK TRL,Powhatan County,POWHATAN,37.52904552,-78.05189842,2019-06-04,23139,3.0 - 5.0 Mile,1025,3.41
2028 COOK RD,Powhatan County,POWHATAN,37.53008304,-78.04981533,2019-06-04,23139,3.0 - 5.0 Mile,1091,3.49
2055 STEM CREEK TRL,Powhatan County,POWHATAN,37.53061082,-78.05304893,2019-06-04,23139,3.0 - 5.0 Mile,967,3.31
2050 STEM CREEK TRL,Powhatan County,POWHATAN,37.53154232,-78.05132609,2019-06-04,23139,3.0 - 5.0 Mile,1006,3.38
2060 STEM CREEK TRL,Powhatan County,POWHATAN,37.53309577,-78.0512359,2019-06-04,23139,3.0 - 5.0 Mile,991,3.36
2075 STEM CREEK TRL,Powhatan County,POWHATAN,37.53491164,-78.05427319,2019-06-04,23139,3.0 - 5.0 Mile,905,3.16
2085 STEM CREEK TRL,Powhatan County,POWHATAN,37.5357946,-78.05487039,2019-06-04,23139,3.0 - 5.0 Mile,890,3.12
5927 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49820039,-78.06758979,2019-06-04,23139,3.0 - 5.0 Mile,1450,4.04
5950 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49800466,-78.069919,2019-06-04,23139,3.0 - 5.0 Mile,1392,3.98
1509 BALLSVILLE RD,Powhatan County,POWHATAN,37.50044217,-78.07260344,2019-06-04,23139,3.0 - 5.0 Mile,1270,3.76
5966 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.4974495,-78.0716878,2019-06-04,23139,3.0 - 5.0 Mile,1382,3.96
5953 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49728048,-78.06887658,2019-06-04,23139,3.0 - 5.0 Mile,1460,4.05
5963 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49689787,-78.0697331,2019-06-04,23139,3.0 - 5.0 Mile,1458,4.05
5970 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49667171,-78.0715,2019-06-04,23139,3.0 - 5.0 Mile,1411,4.01
5975 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49558405,-78.07033152,2019-06-04,23139,3.0 - 5.0 Mile,1488,4.11
5991 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49523502,-78.0710668,2019-06-04,23139,3.0 - 5.0 Mile,1487,4.11
5993 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49493242,-78.07209369,2019-06-04,23139,3.0 - 5.0 Mile,1480,4.10
5997 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49470071,-78.07232994,2019-06-04,23139,3.0 - 5.0 Mile,1486,4.10
6000 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49468857,-78.07368266,2019-06-04,23139,3.0 - 5.0 Mile,1464,4.07
6010 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49498103,-78.07456378,2019-06-04,23139,3.0 - 5.0 Mile,1430,4.03
6016 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49382704,-78.07545308,2019-06-04,23139,3.0 - 5.0 Mile,1470,4.07
6007 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49339919,-78.07319875,2019-06-04,23139,3.0 - 5.0 Mile,1525,4.16
6015 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49131301,-78.07197902,2019-06-04,23139,3.0 - 5.0 Mile,1643,4.32
6063 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.49052982,-78.07660358,2019-06-04,23139,3.0 - 5.0 Mile,1586,4.25
6051 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.48949563,-78.07609685,2019-06-04,23139,3.0 - 5.0 Mile,1647,4.32
6055 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.48814747,-78.07503666,2019-06-04,23139,3.0 - 5.0 Mile,1727,4.43
6059 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.48649557,-78.0731169,2019-06-04,23139,3.0 - 5.0 Mile,1842,4.58
6057 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.48343484,-78.0722018,2019-06-04,23139,3.0 - 5.0 Mile,2026,4.79
6071 OLD BUCKINGHAM RD B,Powhatan County,POWHATAN,37.4900915,-78.07775929,2019-06-04,23139,3.0 - 5.0 Mile,1587,4.25
6085 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.48976547,-78.07859401,2019-06-04,23139,3.0 - 5.0 Mile,1591,4.25
6100 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.48987817,-78.07998153,2019-06-04,23139,3.0 - 5.0 Mile,1562,4.21
6125 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.48797357,-78.08035521,2019-06-04,23139,3.0 - 5.0 Mile,1649,4.32
6137 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.48821154,-78.08188438,2019-06-04,23139,3.0 - 5.0 Mile,1610,4.28
1376 OLD FRANKLIN RD,Powhatan County,POWHATAN,37.48543031,-78.0797857,2019-06-04,23139,3.0 - 5.0 Mile,1781,4.50
1381 OLD FRANKLIN RD,Powhatan County,POWHATAN,37.48625959,-78.08170303,2019-06-04,23139,3.0 - 5.0 Mile,1706,4.41
1370 OLD FRANKLIN RD,Powhatan County,POWHATAN,37.48479562,-78.07996008,2019-06-04,23139,3.0 - 5.0 Mile,1808,4.54
1371 OLD FRANKLIN RD,Powhatan County,POWHATAN,37.48483918,-78.08104893,2019-06-04,23139,3.0 - 5.0 Mile,1794,4.51
1355 OLD FRANKLIN RD,Powhatan County,POWHATAN,37.48367116,-78.08119068,2019-06-04,23139,3.0 - 5.0 Mile,1845,4.58
1350 OLD FRANKLIN RD,Powhatan County,POWHATAN,37.48368896,-78.07980966,2019-06-04,23139,3.0 - 5.0 Mile,1869,4.61
1345 OLD FRANKLIN RD,Powhatan County,POWHATAN,37.48138406,-78.08087599,2019-06-04,23139,3.0 - 5.0 Mile,1978,4.74
6167 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.4877604,-78.08263433,2019-06-04,23139,3.0 - 5.0 Mile,1622,4.29
6157 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.4875533,-78.08342564,2019-06-04,23139,3.0 - 5.0 Mile,1620,4.29
6160 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.48879601,-78.08355401,2019-06-04,23139,3.0 - 5.0 Mile,1558,4.21
6190 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.48890567,-78.08571035,2019-06-04,23139,3.0 - 5.0 Mile,1530,4.16
1104 MARGIES WAY,Powhatan County,POWHATAN,37.48474154,-78.08392525,2019-06-04,23139,3.0 - 5.0 Mile,1760,4.46
6200 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.48876965,-78.08736974,2019-06-04,23139,3.0 - 5.0 Mile,1513,4.14
6199 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.4854378,-78.08675449,2019-06-04,23139,3.0 - 5.0 Mile,1680,4.37
6243 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.48381491,-78.08943386,2019-06-04,23139,3.0 - 5.0 Mile,1732,4.44
1188 CLAYTON RD,Powhatan County,POWHATAN,37.48267989,-78.08969516,2019-06-04,23139,3.0 - 5.0 Mile,1792,4.51
6275 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.48327596,-78.09147144,2019-06-04,23139,3.0 - 5.0 Mile,1742,4.45
6300 OLD BUCKINGHAM RD,Powhatan County,POWHATAN,37.48447492,-78.09207709,2019-06-04,23139,3.0 - 5.0 Mile,1670,4.36
1176 CLAYTON RD,Powhatan County,POWHATAN,37.48161675,-78.0890034,2019-06-04,23139,3.0 - 5.0 Mile,1850,4.59
